1072.000000	2.240678	0.000000	
1078.000000	2.240282	0.000000	
1084.000000	2.239893	0.000000	
1090.000000	2.239510	0.000000	
1096.000000	2.239133	0.000000	
1102.000000	2.238762	0.000000	
1108.000000	2.238397	0.000000	
1114.000000	2.238037	0.000000	
1120.000000	2.237683	0.000000	
1126.000000	2.237335	0.000000	
1132.000000	2.236992	0.000000	
1138.000000	2.236654	0.000000	
1144.000000	2.236321	0.000000	
1150.000000	2.235993	0.000000	
1156.000000	2.235670	0.000000	
1162.000000	2.235352	0.000000	
1168.000000	2.235038	0.000000	
1174.000000	2.234729	0.000000	
1180.000000	2.234424	0.000000	
1186.000000	2.234124	0.000000	
1192.000000	2.233828	0.000000	
1198.000000	2.233536	0.000000	
1204.000000	2.233248	0.000000	
1210.000000	2.232964	0.000000	
1216.000000	2.232683	0.000000	
1222.000000	2.232407	0.000000	
1228.000000	2.232134	0.000000	
1234.000000	2.231865	0.000000	
1240.000000	2.231599	0.000000	
1246.000000	2.231337	0.000000	
1252.000000	2.231078	0.000000	
1258.000000	2.230823	0.000000	
1264.000000	2.230571	0.000000	
1270.000000	2.230322	0.000000	
1276.000000	2.230076	0.000000	
1282.000000	2.229833	0.000000	
1288.000000	2.229593	0.000000	
1294.000000	2.229357	0.000000	
1300.000000	2.229122	0.000000	
1306.000000	2.228891	0.000000	
1312.000000	2.228663	0.000000	
1318.000000	2.228437	0.000000	
1324.000000	2.228214	0.000000	
1330.000000	2.227993	0.000000	
1336.000000	2.227775	0.000000	
1342.000000	2.227560	0.000000	
1348.000000	2.227347	0.000000	
1354.000000	2.227136	0.000000	
1360.000000	2.226928	0.000000	
1366.000000	2.226722	0.000000	
1372.000000	2.226518	0.000000	
1378.000000	2.226316	0.000000	
1384.000000	2.226117	0.000000	
1390.000000	2.225919	0.000000	
1396.000000	2.225724	0.000000	
1402.000000	2.225531	0.000000	
1408.000000	2.225340	0.000000	
1414.000000	2.225151	0.000000	
1420.000000	2.224963	0.000000	
1426.000000	2.224778	0.000000	
1432.000000	2.224595	0.000000	
1438.000000	2.224413	0.000000	
1444.000000	2.224233	0.000000	
1450.000000	2.224055	0.000000	
1456.000000	2.223878	0.000000	
1462.000000	2.223704	0.000000	
1468.000000	2.223531	0.000000	
